id,video_id,text,label,raw_response,matched_keywords,label_prior,model
Ugx-xgetKMgXfWCpsI94AaABAg,HeGfRTka3TQ,Ким эмне болсо озу ошого иштеп койгон эч нерсе себебсиз болбойт уят жон эле ушундай болду десе мисалы мени олтуруп кетсе мен уже иштеп койгон болом да ошондой,offensive,offensive,олтуру,potentially_hate,CohereForAI/aya-expanse-8b
UgzhM2kiQfZZNOktkg14AaABAg,KSVY5SRkfn8,"Жапаровшо баары жеткенде башталыптыр да,досуга ишеним журо бергенге Жапаров оозун ачып,Еолбаевди олтуруп кучуктору дагы эле Кучук болушуптур да,Ташиев жакшы иштешени менен бул эмнеси",non_hate,non_hate,олтуру,potentially_hate,CohereForAI/aya-expanse-8b
Ugw8txxUjr8Gz7VZrFd4AaABAg,KSVY5SRkfn8,Коррупция Кыргызстанда жоголбойт экенда,non_hate,non_hate,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugzxx2BPSfvxs5_dpy54AaABAg,8W94yWJHw6A,Эми карапайым елге миллионду жеп туруп 2 жуз миңди чачып койсо ошол жакшы боло берет Эжее. Ошондо 800 жүз миң пайда кылып атабы. Коток жей бербей мамлекет иштегиле,offensive,offensive,коток,potentially_hate,CohereForAI/aya-expanse-8b
Ugy7uSpJH-GuhEYX5aV4AaABAg,MzmJyHQlS5Y,Жанар сен деле Матраимовдун тойлорунда журдун го.,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugwmab9MiaPTUUdrPc94AaABAg,GE9a-UY4I7E,Олбос болдуго Бир кезде люкта жаткан ошондо неге тонкойгон жок акун тулку.,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgwD-f6bp8Ns1KuLxLh4AaABAg,KSVY5SRkfn8,Койлорум тууса атарын Пито возлин лизун кучук деп атап коё,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugw8k2B6Nf1KU3i0XO54AaABAg,bXQ7pHLuXSc,Хуйна эле уй экенго кыргызстандагы бажы началнигинин уйун карагылачы,offensive,offensive,хуй,potentially_hate,CohereForAI/aya-expanse-8b
Ugw5Y9PHXWMjFOp1_t54AaABAg,rcF3WelvY18,Ушундай бузукучулуктун айынан жер жузун апаат каптап жатат ушундай когуш жалаптык ыпластыктын айынан жер жутат скоро ээх кордуко Турцияны жер жуту жер титироолор болуп 😢😢 бизгеда жетет,offensive,offensive,жалап,potentially_hate,CohereForAI/aya-expanse-8b
Ugy0OpjauxFLzLPrqeZ4AaABAg,HeGfRTka3TQ,Урматтуу азаттык эгер ушунчалык эле акыйкат болсоңор эмнеге кыздардын көбү ачык эле тамеки тартып калышты эмнеге оозго алгыс сөздөр менен сөгүнүп калышты эмнеге спирт ичимдиктерин ичип алып күч органдарынын өкүлдөрүн кууп жүрүшөт (кайгуул тв) карап көргүлө. Кыздар бузулуп бара жатат. Ушул көйгөйдү көтөрүп чыккыла да,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgzbSb7HiG2kYZc1JJJ4AaABAg,rcF3WelvY18,Ушул акмак малдан дагы томон тушуп кеткен акмактарды жоготкулачы 😢,offensive,offensive,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgzL-gancasshHo8CUN4AaABAg,mOGb4Wzdbv4,Аттиң арман кыргызым кантип адашып Байсалов Едил деген гейди ушундай жумушта иштеттик Аллахым озу кечирсин бизди.,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgzPit_VyvsoJPikjz54AaABAg,va4UkKaVJ8k,Жаштар чегип ичип жургонун коруп тургандар админи Адам падам га кошулбайт,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UghREiFNUW3XQHgCoAEC,GE9a-UY4I7E,бийликтегилер бети жок эшектер.бирин камап Уруп соккондо чирик ачылат эле.балык башынан сасыган .асылбайт!!!!,hate,hate,эшек,potentially_hate,CohereForAI/aya-expanse-8b
Ugzm-3id1cPVG9logh14AaABAg,8W94yWJHw6A,Буларга милярт бир милондой.жоккылгыла акмак ашкорлорду.,hate,hate,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgwYuodQ1wPFDDiFz0p4AaABAg,fIXFhZQ1Irg,Дозоктун отундары эшектер,hate,hate,эшек,potentially_hate,CohereForAI/aya-expanse-8b
Ugy66-XFeJQyPOtVdbp4AaABAg,va4UkKaVJ8k,Бишкекте ушунлайлар бар деп ойлогон эмесмин,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgyfK2LAEpsUQukuX2V4AaABAg,mOGb4Wzdbv4,Урматтуу эл окурлдору сиздерди эл ишенип шайлаган. Оз милдетинерди так аткаргыла Бул адам кейпин кийген шайтандарды кыргыз жарандыгынан ажыратып европага яамерикага айдаш керек. Нпо менен жашай берсин . Элим бул эшектерге богот койбосок болбойт. Эл окулдордон талап кылалы кыргызстанда гейлердин укугу жок деп баш мыйзамга жазып койолу .,hate,hate,эшек,potentially_hate,CohereForAI/aya-expanse-8b
Ugy1_7Zgsxv5b82AgaB4AaABAg,GE9a-UY4I7E,Батухаевди бошотконго жардамдашкан атка минер акмактар - өлүп эле калбапсыңар .Кыргызды шерменде кылдыңар го .,hate,hate,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgzshRZR1Rfh6sWlvON4AaABAg,9SK6boOSZX0,Ээй генерал сага олум блятдь!,offensive,offensive,бля,potentially_hate,CohereForAI/aya-expanse-8b
UgwuSne3gOS6E0ZbtbR4AaABAg,KSVY5SRkfn8,Сразу эле баардыгын берсе ущул да.маши6а сакчы бекер жашоо. Кооп кетишкен.,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgwGl0iNnmpYvsbah3t4AaABAg,8W94yWJHw6A,Ушу Надира Нарматовабы иши кылып Раимдин котун жалап журуп кайра тааныбайм дейт муну созсуз жоготуш керек такыр Парламентке жолотпош керек,hate,hate,жалап,potentially_hate,CohereForAI/aya-expanse-8b
UgyHlqKNfPE6Uucf9MB4AaABAg,HeGfRTka3TQ,Маладец айзада сана окшоп ошол кыздар журналист той алпарган болсо озун айткандай секистешип кетет эле да,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgzDf_ztv9A200bHTbV4AaABAg,va4UkKaVJ8k,"Менин эркиме коюп , мамлекет уруксат бергенде , сойкулук менен алектенгендерди. эл астына алып чыгып , ташбаранга алдырмакмын . Голубой , лизбиянка , наркоман дегендердин баарын батышты көздөй айдамакбыз .",hate,hate,голубой,potentially_hate,CohereForAI/aya-expanse-8b
UgySeWnmAYd6nsZvVbt4AaABAg,GE9a-UY4I7E,Зарылбек акмаксың да калп айтпачы?,offensive,offensive,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgwS0m7JVZiY1Sm32cp4AaABAg,KSVY5SRkfn8,"Эй эксперт далдырабачы!!!! Эду нарын дык жонокой эле жургон бала болчу ,бирок жакшы окуган бардар Уй булонун баласы, жанындагылар кенедей кездеринен эле дос классташ,группалаштары!!!баары Тен эле намаз окуган карапайым эле Уй булонун кадимкидей эле жонокой эле жургон балдар болчу!!! Жаштык кылып коюшту го!!! бийликтин указаниясын билбей кылып алышты го дейм мен",offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgwiuFwqdTYI6E9CQnh4AaABAg,rcF3WelvY18,созсуз турбо жабылсын,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgzW3XybFTpt129HGqB4AaABAg,bXQ7pHLuXSc,"5миллион баран калды .,дедин эле.Ошол 5 миллионго рахмат айт акчасына жашап атасын да акмак.",hate,hate,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgweLRCGL0eo5gfZf7x4AaABAg,GE9a-UY4I7E,өзүбүздүн арстандарды олтуруп бул акмакты килемде узаткан малдар жакшылык корбогуло,hate,hate,акмак|олтуру,potentially_hate,CohereForAI/aya-expanse-8b
Ugws6S-9i5sSekQpwHF4AaABAg,KSVY5SRkfn8,Эми тушундунор да неге Ташиевти жумуштан алды,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugy6m7Vgl9kcj2gGV3p4AaABAg,fIXFhZQ1Irg,Это не марш солидарности. А марш манкуртизации будущего поколения,hate,hate,манкурт,potentially_hate,CohereForAI/aya-expanse-8b
UgyP4wm6KnxbcYPM7eV4AaABAg,va4UkKaVJ8k,"Бля ушундай ыплас жер ыпдас адамдар балдар, кыздар фуууу бля.",offensive,offensive,бля,potentially_hate,CohereForAI/aya-expanse-8b
UgysAHmxMhyyfi0tZEN4AaABAg,9SK6boOSZX0,"Генерал фашист экен, террорист озундун элин жазалайт убакыт келип, карапайым тажик эли тушунбой жаттатта азыр ,бул агресоорду озун олтуруп салышса болмок",hate,hate,олтуру,potentially_hate,CohereForAI/aya-expanse-8b
UgziLSXeBO3ftlDLWiR4AaABAg,8W94yWJHw6A,Эн бай конкурентти ыргытты.,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugw1y5FubLU1F_WeY194AaABAg,KSVY5SRkfn8,Каап шефи буйрук берсе эле ЧУРКАП барып баса калчу окшойт бул эду деген БУЙРУК БЕРГЕНДЕ МЫЙЗАМДУБУ ОШОНУ КАРСА БОЛМОК,hate,hate,чурка,potentially_hate,CohereForAI/aya-expanse-8b
UgxnHRNCfzmJi53kr7h4AaABAg,KSVY5SRkfn8,"Башка өлкөлөргө шылдың эле болуп жатабыз,Ташиев карараактарды өлтүрүп,тазалап өзү чылгый эле карпкара топту түзүп элди ойнотуп жүргөн турбайбы.Кайран,байкуш эле эл экенбиз😢",hate,hate,өлтүрү,potentially_hate,CohereForAI/aya-expanse-8b
Ugj11q-A0AR5RHgCoAEC,GE9a-UY4I7E,биздин бийлик продажный 1миллион долларга кот.к сорушат пидрлар,hate,hate,пидр|продажн,potentially_hate,CohereForAI/aya-expanse-8b
UgwyEUPt7APOakJIBhN4AaABAg,8W94yWJHw6A,"Дайыр Орунбеков дагы камалат бир кун акмак, бийликтин коюнуна кирип алып аявай кутуруп журот азыр акмак, бийлик жерди сатканда колдоп коштоп президентти элден актап турду, элден защита кылып саткын, кунун келет жооп бере турган сенин, ошондо жер сатканда колдоп турдун туура кылды сатып деп",hate,hate,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgxwfrkNDmKOIRy2X3V4AaABAg,rcF3WelvY18,Лгбт уйумдун адамдарын сигп олтуруш керек,hate,hate,олтуру,potentially_hate,CohereForAI/aya-expanse-8b
UgxDAPUun8Ivz7eTo9t4AaABAg,GE9a-UY4I7E,Ким ачмак эле эшектерда Тооба кылдым,offensive,offensive,эшек,potentially_hate,CohereForAI/aya-expanse-8b
