id,video_id,text,label
UgxkHpwr1a717mKVLax4AaABAg,9SK6boOSZX0,канга кан эшек тажиктер шашпагыла,hate
UgzoJlCiMKwjdcS2t1B4AaABAg,va4UkKaVJ8k,Тиги ноги теп кеттиго 😂😂😂😂 кату чуркайт экен милициянын шок в шоке 😂😂😂,non_hate
Ugy4rgU0KdsHlFFK7cR4AaABAg,GE9a-UY4I7E,Ырысбек чыныгы патриот,non_hate
UgzsXmDn9AjN1KyOx4p4AaABAg,bXQ7pHLuXSc,Мунун анык аты-жону,non_hate
UgyLDBeOsiqxu1hQABB4AaABAg,8W94yWJHw6A,Оооо хуйбаш Атазовду дагы камагыла,offensive
UgzQb2UG6mmgsAGmmlR4AaABAg,va4UkKaVJ8k,"Бляя,эркектер пиздес бузулушуптур😅😅",offensive
UgxqES22SRy5QXoAVnJ4AaABAg,bXQ7pHLuXSc,"Акмак максим, сени кудайга тапшырдым, кудай буюрса жазанды тартасын кыргыз элим сени каргайт каргыш сага максим",offensive
UgyfK2LAEpsUQukuX2V4AaABAg,mOGb4Wzdbv4,Урматтуу эл окурлдору сиздерди эл ишенип шайлаган. Оз милдетинерди так аткаргыла Бул адам кейпин кийген шайтандарды кыргыз жарандыгынан ажыратып европага яамерикага айдаш керек. Нпо менен жашай берсин . Элим бул эшектерге богот койбосок болбойт. Эл окулдордон талап кылалы кыргызстанда гейлердин укугу жок деп баш мыйзамга жазып койолу .,hate
UgwXUlPxedBgqDfhhKt4AaABAg,GE9a-UY4I7E,Зарылбек сенин нен кетти олгондой куусунда сени камаш керек болчу,offensive
UgzADiD_wgKiyCSqJ6h4AaABAg,9SK6boOSZX0,Ылайым Авгандар Бир жумада тажиктердин чумосун чыгарабыз дегени бар ошентсе анан коробуз бул жашо бумеранг бизге сасыган тажиктер.бутубузга жыгылат,hate
UgzGB4pn2qDca5xUoA14AaABAg,GE9a-UY4I7E,Депутаттар баары билишет Атамбайев баш баары сатылган,non_hate
UgzIiEcSo18MN3NJZGN4AaABAg,bXQ7pHLuXSc,Бакиев Акаевтерге каргыш акыретте тозок элдин ырыскысын жеген далбаептер жургондур олбочудой болуп билят!,offensive
UgzOgkU4J2LgJG5BDPp4AaABAg,GE9a-UY4I7E,Бул чоондорду баарын жок кылабыз,non_hate
UgzKnxAfWpKFROdsx6B4AaABAg,HeGfRTka3TQ,Ошол эркек сага кызга кызыкпаш учун Аллах Тааланын буйругун кыз кишиге милдет кылган ХИДЖАПты кийиш керек. Ошондо гана эркек кишинин сексуалдык козгоосу ачылбай ХИДЖАПчан кызды коргондо. Ар бир кыздарыбызга Аллахым ыйман Ынсап берсин...,offensive
Ugz89M5ecq8hPRPl8Wh4AaABAg,bXQ7pHLuXSc,Ооой Максимди тим койуп жанынарда жургон Атамбаевдин уйун териштирип алгылачы анча чыным кетирип Британияда эмне бар дейм да.,non_hate
UgwzUTm9EsTh1vK3ejh4AaABAg,KSVY5SRkfn8,Кече эле Ташиев болуп жаткан . Бугун адамдар кайра жаман аттуу кылып койду . Садыр да ушундай болот коросунор анын да косяктары бар,non_hate
UgySjClcz_7E7dVdk0F4AaABAg,9SK6boOSZX0,Бул генерал шохту кармап тирсегинен илиш керек шакалды бул Рахмон эшектин он колуго атайын эле Ысыколдо туркмон президентине кошулуп Рахмон кол койбой согушка даярданган турбайбы шохун даярдап тежиктерден жакшылык кутпошубуз керек Акаев Рахмон менен Абдула Нурини элдештиргенде чек араны дагы кошо чечип койсо болмок экен буларды биз Бир тууган элбиз деп гумандуулука барсак бул айбандар канча жолу кол салып кырчындай уулдарыбызды атты олтурду уйлорду ортоду тоноду талкалашты шокту кошуп дайлаш керек эшектерди эсине келтируу маалы келди окшойт,hate
UgzzUMBhEo2WyX8GTrd4AaABAg,MzmJyHQlS5Y,Дастан сен былжыраба акмаксын..,offensive
Ugw8T_7_lR3g6C_2SoR4AaABAg,MzmJyHQlS5Y,Сволучтар богун жепсинер 38:59,offensive
UgzpWSKu60A-vDm8ExN4AaABAg,KSVY5SRkfn8,Ташини камаш керек болчу. Канча коп адамдар оорулуулар камакта жатышты эле го. Эмне таш мопсонун эле оорубац эле турат. Акча десе чуркап барат лакылдап,non_hate
Ugw2XUMqjTaaEB868K94AaABAg,rcF3WelvY18,"Ушулардын азабынан элибизге АЛЛАХымдын азаюы менен тозогу келип калбасын Туп тамыры меген жок кылып, ээлерине ото чон штрафтарды салыш керек",hate
UgyqpDAWz_0fkYvs7XN4AaABAg,8W94yWJHw6A,Башка тема жокбу,non_hate
UgyY50IPV3OUKj9mRX14AaABAg,va4UkKaVJ8k,"Мусулман деген эле атыбыз болбосо, жүргөн турганыбыз Европадан айырмасы калбады кыздар эркектер чекеден жалап болуп калды",hate
UgyBjGEGofNvtLbcd4F4AaABAg,MzmJyHQlS5Y,Эдил Арам нерселерди силер ачтынарга Кумар кана казино адал менен арамдын айырмасын билбей,non_hate
UgyNNEXWHzCsrgLztfp4AaABAg,HeGfRTka3TQ,Ыдык экенсинерго таза,offensive
UgyjkigtJdF2a_Wmcxh4AaABAg,MzmJyHQlS5Y,Онуно жараша ой жугуртот екен да адамдар,non_hate
UgwJJwDEM67vAOGfS894AaABAg,9SK6boOSZX0,Бизге кереги жок булардин бардыги бир эшектер макул деп артынан пичак саят атвет бериш керек кандай болсо дагы,offensive
Ugxb8nEv8j1m44o_HcN4AaABAg,GE9a-UY4I7E,Равшан жеенбеков оозуна келгенди оттобочу ошондо эмне айтпайсын эми келжиреп оозуна алын жетпей президент куноолу деп олтурасын кыйын экенсин ошол маалда айтпайсынбы эмдиги жылы соке кетсе даагы бир нерсени айтасында ошондо сооронбай президент болчу ошолда куноолу деп баарынар акмаксынар киши эмессинер,offensive
Ugwpckd8CQC_n3j6uhh4AaABAg,8W94yWJHw6A,Ошол калпак кийген депутаты дагы текшериш керек чимкирик Зулушов беле эки жузду акмак,offensive
Ugy0iWtsDX3LsEwYxgd4AaABAg,GE9a-UY4I7E,Менин колумдан келсего баарынарды жардырып бир жерге топтоп туруп олтуруп чекеден анан онолмокпуз,hate
Ugzh9A7Jdd4SQNbQAMJ4AaABAg,9SK6boOSZX0,"Булар баары Душанбеден учуп келип, согушуп кетип жатат. Худжандыктар жок. Худжанд, Исфара, Киста Коз согушпайт, Лейлек, Баткен менен. Бул тварь Генерал Шох коптогон жерде ушинтип озу согушка катышат. Потому что опыт кооп Шохта. Имомалинын войны бул жетим тварь.",offensive
Ugzov_7Q9CfhflMBdTF4AaABAg,rcF3WelvY18,Кудай Аллах деп жашачу болдукко оронгон кыздар калян тартып атса өтө өөн учурайт экен уяты жок ээнбаштар🤨,offensive
UgxTRBrzU98NPqDm_hV4AaABAg,MzmJyHQlS5Y,Улан Эгизбайевти да ушул акмактардын колунан келген бул акмактарды чогултуп тируулой отошкерек пайдасынан зыйяааны коп ОЛКОГО ЗЫЙЯАНЫ ТИЙГЕНДЕРДИН БААРДЫГЫ АТЫЛСЫН ЖЕЭЛ АЛДЫГА ДАРГА АСЫЛСЫН,hate
UgxzOebsW5T_pOXqZhF4AaABAg,HeGfRTka3TQ,Айгул Ысыкеева мал манкуртту суйлотпой эле койуш керек. Мал Кыргыз тилин билбеген манкурт,offensive
Ugx0a8orMOxza2Bl_ux4AaABAg,GE9a-UY4I7E,Абылгазиев неге алынбады иштен Окмот канча адамды олтуруп омурун алды,non_hate
Ugxj1p26uuxvUxGJNhl4AaABAg,HeGfRTka3TQ,Кыскача айтканда боенуп жасанып кийингенге карайт эркектер баарыбызга ыймаан берсин Аллах,non_hate
UgwrGRza0isaj-DQBt54AaABAg,rcF3WelvY18,Бля калп эле тарта берет экенсинерда Буга Чейни эмне кылып журдунор кана каляндын токтогону,offensive
UgxrPHWWcLBrBDgtOKp4AaABAg,HeGfRTka3TQ,"Озунор жакшына кийингиле да.Аял киши кийингенде жамбашы,тошу билинбегендей кийиниши керек,тырсыйтып тар кыска кийинбей.болбосо ыдык ыдык боло берет.Алпааруучу кыз озун деле ыдык ыдыка жакыныраак экенсин😅",offensive
Ugz6PPYaAxI84IbafpV4AaABAg,KSVY5SRkfn8,Колбаевтерди алардын ордун алуу учун олтурушконго ээ.,non_hate
UgwLKNYIBaCVJRZbIBF4AaABAg,bXQ7pHLuXSc,Жун баш Максим аябай арыктаптыр го.Олсон соогун келбесин акмак карапайым элдин акчасын алып ошол жерде кайсы бетти менен жашап атасын. КОРДУНУЗБУ БУЛ АЯЛДЫН АЙТЫП АТКАНЫН КЫРГЫЗСТАНДАН АКЧА ЧЫГАРЫП КЕТКЕНИ ДАЛИЛ БАР ЭКЕН. ТУУЛГАН ЖЕРДИН ТОПУРАГЫ АЛТЫН ОШОНУ МАКСИМ БИЛБЕЙБИ? КАРГЫШ ТИЙСИН ТУУЛГАН ЖЕРДИН ТОПУРАГЫ САГА БУЮРБАСЫН.БРИТАНИЯНЫН ОЗУНУН ЖАРАНДАРЫ БАЙЛАРЫ ДА АЛА АЛБАЙТ ДЕП АТАТ ГО.УРМАТТУУ КЫРГЫЗСТАНДЫКТАР ОЗУНУЗДОР КОРДУНУЗДОР КАНТИП БАКИЕВТЕР УШУНЧА АКЧАНЫ АШ КЫЛАТ,offensive
